customer_id,txn_date,txn_type,txn_amount
9,2020-03-16T00:00:00.000Z,withdrawal,446
9,2020-04-09T00:00:00.000Z,withdrawal,976
9,2020-02-15T00:00:00.000Z,withdrawal,195
9,2020-04-10T00:00:00.000Z,withdrawal,699
9,2020-03-05T00:00:00.000Z,deposit,982
302,2020-03-07T00:00:00.000Z,deposit,652
302,2020-03-01T00:00:00.000Z,withdrawal,860
302,2020-02-03T00:00:00.000Z,withdrawal,838
302,2020-02-14T00:00:00.000Z,purchase,268
302,2020-01-27T00:00:00.000Z,withdrawal,862
302,2020-01-29T00:00:00.000Z,purchase,399
302,2020-03-30T00:00:00.000Z,deposit,340
302,2020-04-20T00:00:00.000Z,deposit,615
302,2020-02-25T00:00:00.000Z,deposit,528
302,2020-03-09T00:00:00.000Z,purchase,465
302,2020-01-27T00:00:00.000Z,purchase,381
403,2020-01-30T00:00:00.000Z,withdrawal,518
403,2020-03-03T00:00:00.000Z,purchase,81
403,2020-01-25T00:00:00.000Z,deposit,649
403,2020-01-24T00:00:00.000Z,withdrawal,60
403,2020-03-09T00:00:00.000Z,deposit,765
403,2020-04-06T00:00:00.000Z,deposit,60
110,2020-01-07T00:00:00.000Z,withdrawal,905
110,2020-01-13T00:00:00.000Z,withdrawal,944
110,2020-01-26T00:00:00.000Z,purchase,14
110,2020-03-03T00:00:00.000Z,deposit,417
110,2020-01-18T00:00:00.000Z,deposit,480
110,2020-02-06T00:00:00.000Z,deposit,914
110,2020-01-19T00:00:00.000Z,purchase,85
110,2020-01-06T00:00:00.000Z,withdrawal,697
110,2020-01-21T00:00:00.000Z,deposit,705
110,2020-01-18T00:00:00.000Z,deposit,709
110,2020-03-17T00:00:00.000Z,deposit,943
110,2020-01-19T00:00:00.000Z,purchase,150
110,2020-03-10T00:00:00.000Z,withdrawal,202
110,2020-03-29T00:00:00.000Z,deposit,250
110,2020-01-14T00:00:00.000Z,deposit,485
110,2020-03-05T00:00:00.000Z,withdrawal,373
110,2020-01-09T00:00:00.000Z,deposit,241
110,2020-01-14T00:00:00.000Z,deposit,545
110,2020-02-11T00:00:00.000Z,withdrawal,974
492,2020-03-09T00:00:00.000Z,purchase,53
492,2020-01-27T00:00:00.000Z,purchase,999
492,2020-03-07T00:00:00.000Z,purchase,32
492,2020-01-10T00:00:00.000Z,purchase,881
492,2020-01-13T00:00:00.000Z,purchase,368
492,2020-01-29T00:00:00.000Z,deposit,171
492,2020-03-10T00:00:00.000Z,deposit,299
492,2020-03-27T00:00:00.000Z,withdrawal,581
492,2020-02-15T00:00:00.000Z,withdrawal,674
492,2020-03-14T00:00:00.000Z,withdrawal,367
492,2020-01-30T00:00:00.000Z,deposit,945
492,2020-02-28T00:00:00.000Z,deposit,13
492,2020-01-19T00:00:00.000Z,withdrawal,418
477,2020-01-31T00:00:00.000Z,purchase,428
477,2020-02-29T00:00:00.000Z,purchase,156
477,2020-03-29T00:00:00.000Z,withdrawal,746
477,2020-01-06T00:00:00.000Z,purchase,209
477,2020-01-14T00:00:00.000Z,purchase,235
477,2020-03-15T00:00:00.000Z,withdrawal,531
477,2020-03-16T00:00:00.000Z,deposit,624
477,2020-02-06T00:00:00.000Z,withdrawal,935
477,2020-03-17T00:00:00.000Z,withdrawal,444
477,2020-01-22T00:00:00.000Z,withdrawal,429
477,2020-02-02T00:00:00.000Z,withdrawal,274
477,2020-01-31T00:00:00.000Z,withdrawal,351
477,2020-01-08T00:00:00.000Z,withdrawal,589
477,2020-03-28T00:00:00.000Z,purchase,849
477,2020-02-03T00:00:00.000Z,withdrawal,193
477,2020-01-13T00:00:00.000Z,withdrawal,894
337,2020-03-21T00:00:00.000Z,withdrawal,159
337,2020-03-09T00:00:00.000Z,deposit,549
337,2020-04-04T00:00:00.000Z,deposit,154
337,2020-02-10T00:00:00.000Z,deposit,658
337,2020-03-25T00:00:00.000Z,deposit,890
337,2020-01-31T00:00:00.000Z,withdrawal,845
337,2020-04-06T00:00:00.000Z,deposit,7
337,2020-02-21T00:00:00.000Z,withdrawal,224
337,2020-04-06T00:00:00.000Z,purchase,297
345,2020-01-01T00:00:00.000Z,purchase,964
345,2020-01-08T00:00:00.000Z,purchase,289
345,2020-03-28T00:00:00.000Z,purchase,702
345,2020-03-05T00:00:00.000Z,purchase,936
345,2020-01-25T00:00:00.000Z,deposit,598
345,2020-02-04T00:00:00.000Z,purchase,550
131,2020-01-14T00:00:00.000Z,deposit,803
131,2020-02-19T00:00:00.000Z,deposit,98
131,2020-01-29T00:00:00.000Z,deposit,465
131,2020-02-10T00:00:00.000Z,purchase,247
131,2020-03-28T00:00:00.000Z,purchase,16
131,2020-02-02T00:00:00.000Z,purchase,62
131,2020-02-27T00:00:00.000Z,deposit,719
131,2020-03-29T00:00:00.000Z,deposit,344
131,2020-03-15T00:00:00.000Z,deposit,672
131,2020-03-21T00:00:00.000Z,deposit,263
131,2020-01-20T00:00:00.000Z,withdrawal,892
131,2020-02-14T00:00:00.000Z,withdrawal,43
131,2020-02-08T00:00:00.000Z,purchase,955
131,2020-01-21T00:00:00.000Z,deposit,868
131,2020-03-14T00:00:00.000Z,deposit,181
131,2020-02-25T00:00:00.000Z,purchase,973
131,2020-03-27T00:00:00.000Z,purchase,617
131,2020-01-10T00:00:00.000Z,purchase,846
131,2020-01-31T00:00:00.000Z,withdrawal,850
131,2020-03-22T00:00:00.000Z,deposit,711
131,2020-03-16T00:00:00.000Z,withdrawal,707
58,2020-03-27T00:00:00.000Z,purchase,240
58,2020-02-25T00:00:00.000Z,deposit,937
58,2020-01-19T00:00:00.000Z,deposit,432
58,2020-04-02T00:00:00.000Z,deposit,945
58,2020-02-08T00:00:00.000Z,deposit,333
58,2020-04-02T00:00:00.000Z,purchase,384
58,2020-03-23T00:00:00.000Z,deposit,237
58,2020-03-10T00:00:00.000Z,purchase,358
58,2020-01-13T00:00:00.000Z,withdrawal,775
58,2020-03-06T00:00:00.000Z,withdrawal,425
58,2020-02-02T00:00:00.000Z,deposit,866
58,2020-02-28T00:00:00.000Z,purchase,407
58,2020-03-22T00:00:00.000Z,purchase,958
58,2020-03-17T00:00:00.000Z,withdrawal,210
58,2020-03-20T00:00:00.000Z,withdrawal,939
58,2020-02-14T00:00:00.000Z,purchase,415
99,2020-03-24T00:00:00.000Z,withdrawal,23
99,2020-02-29T00:00:00.000Z,withdrawal,189
99,2020-01-21T00:00:00.000Z,deposit,789
488,2020-04-01T00:00:00.000Z,deposit,221
488,2020-02-04T00:00:00.000Z,deposit,191
488,2020-02-21T00:00:00.000Z,deposit,349
488,2020-01-11T00:00:00.000Z,withdrawal,547
488,2020-03-11T00:00:00.000Z,withdrawal,709
286,2020-02-07T00:00:00.000Z,purchase,6
240,2020-03-24T00:00:00.000Z,deposit,995
240,2020-02-01T00:00:00.000Z,purchase,6
240,2020-02-07T00:00:00.000Z,purchase,35
240,2020-04-01T00:00:00.000Z,withdrawal,35
240,2020-01-30T00:00:00.000Z,deposit,897
240,2020-04-04T00:00:00.000Z,deposit,168
240,2020-03-08T00:00:00.000Z,deposit,460
240,2020-01-29T00:00:00.000Z,purchase,684
240,2020-03-08T00:00:00.000Z,deposit,853
240,2020-01-20T00:00:00.000Z,deposit,748
240,2020-03-17T00:00:00.000Z,withdrawal,494
240,2020-03-01T00:00:00.000Z,deposit,864
240,2020-01-12T00:00:00.000Z,purchase,725
240,2020-04-03T00:00:00.000Z,purchase,258
240,2020-03-25T00:00:00.000Z,withdrawal,232
240,2020-02-01T00:00:00.000Z,purchase,313
326,2020-01-18T00:00:00.000Z,purchase,689
326,2020-02-09T00:00:00.000Z,deposit,628
359,2020-03-05T00:00:00.000Z,deposit,845
359,2020-04-07T00:00:00.000Z,purchase,281
359,2020-02-09T00:00:00.000Z,deposit,434
359,2020-01-20T00:00:00.000Z,deposit,136
359,2020-03-18T00:00:00.000Z,deposit,374
359,2020-03-24T00:00:00.000Z,withdrawal,335
359,2020-01-10T00:00:00.000Z,deposit,915
359,2020-02-27T00:00:00.000Z,withdrawal,40
359,2020-03-04T00:00:00.000Z,deposit,991
359,2020-01-29T00:00:00.000Z,purchase,171
72,2020-02-08T00:00:00.000Z,withdrawal,493
72,2020-03-24T00:00:00.000Z,purchase,800
72,2020-03-18T00:00:00.000Z,deposit,627
72,2020-03-18T00:00:00.000Z,purchase,492
72,2020-02-06T00:00:00.000Z,deposit,390
72,2020-02-24T00:00:00.000Z,withdrawal,932
72,2020-03-28T00:00:00.000Z,purchase,212
72,2020-04-10T00:00:00.000Z,purchase,92
72,2020-04-17T00:00:00.000Z,withdrawal,555
72,2020-02-28T00:00:00.000Z,withdrawal,564
3,2020-02-22T00:00:00.000Z,purchase,965
3,2020-04-12T00:00:00.000Z,deposit,493
3,2020-03-05T00:00:00.000Z,withdrawal,213
3,2020-03-19T00:00:00.000Z,withdrawal,188
178,2020-03-19T00:00:00.000Z,purchase,244
178,2020-02-03T00:00:00.000Z,withdrawal,234
178,2020-03-25T00:00:00.000Z,withdrawal,19
178,2020-04-08T00:00:00.000Z,withdrawal,500
178,2020-04-19T00:00:00.000Z,purchase,975
178,2020-01-23T00:00:00.000Z,deposit,176
178,2020-03-10T00:00:00.000Z,withdrawal,387
178,2020-03-10T00:00:00.000Z,deposit,800
178,2020-02-10T00:00:00.000Z,deposit,23
178,2020-02-14T00:00:00.000Z,purchase,97
178,2020-03-17T00:00:00.000Z,withdrawal,147
178,2020-04-15T00:00:00.000Z,purchase,898
178,2020-02-17T00:00:00.000Z,deposit,443
146,2020-01-27T00:00:00.000Z,withdrawal,873
146,2020-02-15T00:00:00.000Z,purchase,950
146,2020-02-17T00:00:00.000Z,purchase,225
146,2020-03-29T00:00:00.000Z,deposit,987
146,2020-01-22T00:00:00.000Z,purchase,822
146,2020-03-20T00:00:00.000Z,withdrawal,617
146,2020-02-06T00:00:00.000Z,purchase,349
146,2020-03-03T00:00:00.000Z,withdrawal,569
146,2020-02-22T00:00:00.000Z,purchase,936
146,2020-01-16T00:00:00.000Z,withdrawal,266
146,2020-01-30T00:00:00.000Z,deposit,497
146,2020-03-14T00:00:00.000Z,withdrawal,315
146,2020-04-03T00:00:00.000Z,deposit,64
385,2020-03-30T00:00:00.000Z,purchase,488
385,2020-03-11T00:00:00.000Z,purchase,855
385,2020-04-03T00:00:00.000Z,withdrawal,168
385,2020-03-03T00:00:00.000Z,deposit,335
385,2020-01-31T00:00:00.000Z,withdrawal,257
385,2020-03-15T00:00:00.000Z,withdrawal,916
385,2020-01-26T00:00:00.000Z,withdrawal,512
385,2020-03-22T00:00:00.000Z,purchase,988
385,2020-03-27T00:00:00.000Z,purchase,607
385,2020-01-26T00:00:00.000Z,purchase,990
193,2020-03-02T00:00:00.000Z,purchase,203
279,2020-02-19T00:00:00.000Z,deposit,443
279,2020-03-25T00:00:00.000Z,purchase,83
279,2020-02-24T00:00:00.000Z,deposit,725
279,2020-04-01T00:00:00.000Z,withdrawal,80
279,2020-03-30T00:00:00.000Z,deposit,745
279,2020-01-23T00:00:00.000Z,deposit,844
279,2020-01-15T00:00:00.000Z,deposit,837
279,2020-01-13T00:00:00.000Z,deposit,116
279,2020-03-27T00:00:00.000Z,withdrawal,135
279,2020-02-24T00:00:00.000Z,deposit,578
279,2020-03-29T00:00:00.000Z,deposit,15
272,2020-04-01T00:00:00.000Z,withdrawal,804
272,2020-02-22T00:00:00.000Z,withdrawal,15
272,2020-02-10T00:00:00.000Z,withdrawal,563
272,2020-04-01T00:00:00.000Z,deposit,708
272,2020-02-29T00:00:00.000Z,purchase,541
272,2020-02-19T00:00:00.000Z,purchase,852
272,2020-01-27T00:00:00.000Z,purchase,934
272,2020-02-01T00:00:00.000Z,deposit,526
87,2020-02-02T00:00:00.000Z,withdrawal,661
87,2020-02-17T00:00:00.000Z,withdrawal,107
87,2020-01-29T00:00:00.000Z,purchase,2
87,2020-01-22T00:00:00.000Z,purchase,524
87,2020-01-21T00:00:00.000Z,withdrawal,616
87,2020-02-14T00:00:00.000Z,purchase,183
87,2020-03-05T00:00:00.000Z,purchase,197
87,2020-04-10T00:00:00.000Z,withdrawal,627
87,2020-02-26T00:00:00.000Z,purchase,682
87,2020-02-06T00:00:00.000Z,deposit,561
87,2020-02-19T00:00:00.000Z,deposit,376
87,2020-02-19T00:00:00.000Z,purchase,305
87,2020-04-05T00:00:00.000Z,deposit,995
244,2020-04-18T00:00:00.000Z,withdrawal,769
244,2020-04-10T00:00:00.000Z,purchase,284
244,2020-03-31T00:00:00.000Z,deposit,178
244,2020-02-13T00:00:00.000Z,deposit,448
244,2020-02-18T00:00:00.000Z,deposit,796
244,2020-02-05T00:00:00.000Z,purchase,220
23,2020-02-12T00:00:00.000Z,withdrawal,408
23,2020-03-08T00:00:00.000Z,deposit,834
23,2020-01-22T00:00:00.000Z,purchase,240
23,2020-04-08T00:00:00.000Z,withdrawal,522
23,2020-03-31T00:00:00.000Z,purchase,676
278,2020-02-25T00:00:00.000Z,withdrawal,618
278,2020-02-21T00:00:00.000Z,purchase,10
278,2020-03-03T00:00:00.000Z,withdrawal,152
278,2020-02-28T00:00:00.000Z,withdrawal,278
278,2020-04-16T00:00:00.000Z,deposit,417
278,2020-04-01T00:00:00.000Z,withdrawal,276
278,2020-01-27T00:00:00.000Z,deposit,627
278,2020-02-26T00:00:00.000Z,deposit,442
278,2020-04-17T00:00:00.000Z,deposit,727
278,2020-04-05T00:00:00.000Z,deposit,152
278,2020-04-15T00:00:00.000Z,purchase,414
278,2020-04-11T00:00:00.000Z,deposit,396
278,2020-04-20T00:00:00.000Z,deposit,526
278,2020-02-17T00:00:00.000Z,deposit,878
278,2020-03-11T00:00:00.000Z,deposit,455
484,2020-03-25T00:00:00.000Z,deposit,981
484,2020-03-23T00:00:00.000Z,withdrawal,56
368,2020-03-30T00:00:00.000Z,purchase,507
368,2020-02-21T00:00:00.000Z,withdrawal,598
368,2020-02-07T00:00:00.000Z,withdrawal,242
368,2020-01-28T00:00:00.000Z,withdrawal,903
368,2020-02-03T00:00:00.000Z,withdrawal,510
368,2020-03-22T00:00:00.000Z,deposit,952
368,2020-02-06T00:00:00.000Z,deposit,450
368,2020-01-30T00:00:00.000Z,deposit,277
368,2020-02-02T00:00:00.000Z,purchase,232
368,2020-04-08T00:00:00.000Z,withdrawal,282
368,2020-04-11T00:00:00.000Z,withdrawal,387
368,2020-04-01T00:00:00.000Z,purchase,208
368,2020-02-12T00:00:00.000Z,purchase,910
368,2020-03-29T00:00:00.000Z,deposit,934
368,2020-03-04T00:00:00.000Z,purchase,147
368,2020-02-17T00:00:00.000Z,withdrawal,296
368,2020-02-18T00:00:00.000Z,withdrawal,626
368,2020-03-18T00:00:00.000Z,deposit,782
368,2020-04-14T00:00:00.000Z,purchase,507
158,2020-02-08T00:00:00.000Z,purchase,192
158,2020-03-16T00:00:00.000Z,purchase,546
158,2020-03-29T00:00:00.000Z,purchase,522
158,2020-01-18T00:00:00.000Z,purchase,109
158,2020-03-13T00:00:00.000Z,purchase,235
158,2020-01-28T00:00:00.000Z,purchase,477
158,2020-03-27T00:00:00.000Z,withdrawal,118
158,2020-03-09T00:00:00.000Z,withdrawal,799
158,2020-03-19T00:00:00.000Z,deposit,567
158,2020-03-23T00:00:00.000Z,deposit,683
148,2020-03-28T00:00:00.000Z,deposit,739
148,2020-02-09T00:00:00.000Z,purchase,941
148,2020-03-17T00:00:00.000Z,withdrawal,348
148,2020-02-17T00:00:00.000Z,withdrawal,788
148,2020-04-03T00:00:00.000Z,purchase,113
148,2020-02-13T00:00:00.000Z,purchase,826
148,2020-04-08T00:00:00.000Z,purchase,541
118,2020-03-30T00:00:00.000Z,deposit,223
118,2020-01-24T00:00:00.000Z,purchase,977
118,2020-02-02T00:00:00.000Z,deposit,173
118,2020-03-11T00:00:00.000Z,purchase,795
118,2020-02-02T00:00:00.000Z,withdrawal,3
118,2020-03-15T00:00:00.000Z,withdrawal,342
118,2020-01-04T00:00:00.000Z,purchase,389
221,2020-03-08T00:00:00.000Z,purchase,136
221,2020-03-07T00:00:00.000Z,deposit,312
221,2020-02-24T00:00:00.000Z,deposit,508
221,2020-03-14T00:00:00.000Z,purchase,175
221,2020-02-27T00:00:00.000Z,purchase,411
221,2020-01-17T00:00:00.000Z,deposit,112
221,2020-03-07T00:00:00.000Z,withdrawal,427
221,2020-01-24T00:00:00.000Z,deposit,883
221,2020-01-23T00:00:00.000Z,deposit,256
221,2020-01-21T00:00:00.000Z,purchase,14
126,2020-03-03T00:00:00.000Z,deposit,270
126,2020-02-25T00:00:00.000Z,deposit,651
126,2020-02-22T00:00:00.000Z,deposit,280
126,2020-02-11T00:00:00.000Z,withdrawal,806
126,2020-02-07T00:00:00.000Z,purchase,875
126,2020-02-23T00:00:00.000Z,purchase,744
126,2020-02-10T00:00:00.000Z,deposit,970
126,2020-02-27T00:00:00.000Z,deposit,367
126,2020-03-28T00:00:00.000Z,withdrawal,557
126,2020-01-21T00:00:00.000Z,withdrawal,906
126,2020-02-13T00:00:00.000Z,purchase,167
126,2020-03-24T00:00:00.000Z,withdrawal,946
126,2020-03-03T00:00:00.000Z,withdrawal,873
126,2020-02-04T00:00:00.000Z,deposit,394
245,2020-03-10T00:00:00.000Z,withdrawal,45
245,2020-04-07T00:00:00.000Z,deposit,891
245,2020-03-23T00:00:00.000Z,purchase,434
245,2020-03-27T00:00:00.000Z,withdrawal,322
245,2020-03-04T00:00:00.000Z,purchase,116
245,2020-04-16T00:00:00.000Z,deposit,266
245,2020-04-12T00:00:00.000Z,deposit,244
245,2020-04-07T00:00:00.000Z,purchase,620
245,2020-03-23T00:00:00.000Z,withdrawal,536
245,2020-03-01T00:00:00.000Z,purchase,82
245,2020-02-14T00:00:00.000Z,deposit,320
245,2020-03-08T00:00:00.000Z,deposit,345
245,2020-02-19T00:00:00.000Z,withdrawal,737
245,2020-04-24T00:00:00.000Z,deposit,880
245,2020-03-01T00:00:00.000Z,deposit,483
245,2020-04-28T00:00:00.000Z,withdrawal,891
245,2020-03-20T00:00:00.000Z,deposit,127
245,2020-03-22T00:00:00.000Z,withdrawal,870
180,2020-04-05T00:00:00.000Z,withdrawal,371
180,2020-03-15T00:00:00.000Z,purchase,996
180,2020-02-26T00:00:00.000Z,withdrawal,970
180,2020-01-25T00:00:00.000Z,withdrawal,952
180,2020-01-13T00:00:00.000Z,purchase,556
258,2020-04-13T00:00:00.000Z,deposit,609
258,2020-03-06T00:00:00.000Z,purchase,782
258,2020-04-03T00:00:00.000Z,deposit,819
258,2020-03-16T00:00:00.000Z,deposit,43
258,2020-03-04T00:00:00.000Z,withdrawal,379
258,2020-02-14T00:00:00.000Z,purchase,817
258,2020-03-25T00:00:00.000Z,deposit,115
258,2020-03-26T00:00:00.000Z,purchase,814
258,2020-02-04T00:00:00.000Z,purchase,849
157,2020-03-14T00:00:00.000Z,deposit,697
157,2020-03-18T00:00:00.000Z,deposit,827
157,2020-03-01T00:00:00.000Z,deposit,941
157,2020-03-06T00:00:00.000Z,deposit,517
157,2020-03-09T00:00:00.000Z,deposit,395
157,2020-01-28T00:00:00.000Z,purchase,583
157,2020-02-29T00:00:00.000Z,withdrawal,749
417,2020-02-06T00:00:00.000Z,purchase,453
417,2020-01-17T00:00:00.000Z,purchase,343
417,2020-02-24T00:00:00.000Z,purchase,472
417,2020-03-04T00:00:00.000Z,purchase,620
417,2020-01-22T00:00:00.000Z,purchase,972
417,2020-02-06T00:00:00.000Z,purchase,916
417,2020-02-05T00:00:00.000Z,deposit,792
417,2020-03-30T00:00:00.000Z,deposit,159
417,2020-02-20T00:00:00.000Z,purchase,220
417,2020-04-01T00:00:00.000Z,purchase,307
417,2020-02-21T00:00:00.000Z,withdrawal,320
417,2020-02-29T00:00:00.000Z,purchase,197
417,2020-01-08T00:00:00.000Z,deposit,832
417,2020-01-05T00:00:00.000Z,deposit,977
184,2020-04-12T00:00:00.000Z,deposit,590
184,2020-02-06T00:00:00.000Z,purchase,807
184,2020-04-24T00:00:00.000Z,withdrawal,880
184,2020-04-24T00:00:00.000Z,purchase,740
184,2020-03-08T00:00:00.000Z,purchase,483
184,2020-02-17T00:00:00.000Z,purchase,649
184,2020-02-15T00:00:00.000Z,purchase,713
184,2020-03-09T00:00:00.000Z,purchase,220
184,2020-02-10T00:00:00.000Z,withdrawal,61
184,2020-03-13T00:00:00.000Z,withdrawal,45
184,2020-02-02T00:00:00.000Z,deposit,952
184,2020-02-15T00:00:00.000Z,deposit,475
184,2020-03-10T00:00:00.000Z,purchase,541
184,2020-03-26T00:00:00.000Z,withdrawal,910
184,2020-04-03T00:00:00.000Z,deposit,253
184,2020-04-20T00:00:00.000Z,deposit,129
282,2020-04-09T00:00:00.000Z,deposit,387
282,2020-03-25T00:00:00.000Z,deposit,548
282,2020-04-17T00:00:00.000Z,purchase,734
282,2020-04-11T00:00:00.000Z,deposit,203
282,2020-03-29T00:00:00.000Z,purchase,999
282,2020-03-25T00:00:00.000Z,purchase,497
282,2020-04-02T00:00:00.000Z,deposit,370
282,2020-04-20T00:00:00.000Z,deposit,124
282,2020-02-18T00:00:00.000Z,purchase,787
415,2020-03-05T00:00:00.000Z,deposit,227
415,2020-03-22T00:00:00.000Z,withdrawal,597
415,2020-03-04T00:00:00.000Z,purchase,972
415,2020-03-03T00:00:00.000Z,withdrawal,318
415,2020-03-10T00:00:00.000Z,deposit,252
415,2020-01-31T00:00:00.000Z,purchase,195
415,2020-03-01T00:00:00.000Z,purchase,981
415,2020-03-15T00:00:00.000Z,purchase,365
415,2020-01-07T00:00:00.000Z,deposit,566
415,2020-02-13T00:00:00.000Z,purchase,67
415,2020-01-22T00:00:00.000Z,purchase,192
415,2020-02-22T00:00:00.000Z,purchase,850
415,2020-03-20T00:00:00.000Z,withdrawal,947
195,2020-03-23T00:00:00.000Z,purchase,83
298,2020-04-10T00:00:00.000Z,deposit,722
298,2020-03-10T00:00:00.000Z,deposit,110
298,2020-01-26T00:00:00.000Z,purchase,385
298,2020-02-23T00:00:00.000Z,withdrawal,910
298,2020-02-25T00:00:00.000Z,withdrawal,669
298,2020-02-09T00:00:00.000Z,deposit,39
298,2020-02-26T00:00:00.000Z,deposit,421
298,2020-01-21T00:00:00.000Z,withdrawal,572
298,2020-03-08T00:00:00.000Z,purchase,10
298,2020-02-03T00:00:00.000Z,purchase,897
298,2020-02-03T00:00:00.000Z,deposit,286
298,2020-02-14T00:00:00.000Z,deposit,465
298,2020-03-04T00:00:00.000Z,deposit,822
298,2020-02-23T00:00:00.000Z,deposit,407
298,2020-01-23T00:00:00.000Z,deposit,335
298,2020-01-25T00:00:00.000Z,deposit,938
298,2020-01-23T00:00:00.000Z,purchase,74
298,2020-03-01T00:00:00.000Z,deposit,425
411,2020-04-08T00:00:00.000Z,purchase,871
411,2020-04-23T00:00:00.000Z,purchase,661
66,2020-03-13T00:00:00.000Z,withdrawal,528
66,2020-02-20T00:00:00.000Z,purchase,422
66,2020-01-20T00:00:00.000Z,deposit,463
66,2020-01-23T00:00:00.000Z,purchase,77
66,2020-01-22T00:00:00.000Z,deposit,493
66,2020-03-06T00:00:00.000Z,purchase,908
66,2020-02-21T00:00:00.000Z,withdrawal,57
66,2020-01-17T00:00:00.000Z,deposit,175
66,2020-03-24T00:00:00.000Z,withdrawal,573
25,2020-02-08T00:00:00.000Z,deposit,259
25,2020-04-17T00:00:00.000Z,deposit,432
25,2020-03-21T00:00:00.000Z,purchase,683
25,2020-03-05T00:00:00.000Z,deposit,430
25,2020-03-09T00:00:00.000Z,withdrawal,123
25,2020-02-13T00:00:00.000Z,withdrawal,833
25,2020-03-19T00:00:00.000Z,deposit,185
25,2020-04-24T00:00:00.000Z,withdrawal,285
25,2020-03-18T00:00:00.000Z,withdrawal,629
25,2020-04-09T00:00:00.000Z,deposit,769
323,2020-02-20T00:00:00.000Z,withdrawal,928
323,2020-02-25T00:00:00.000Z,withdrawal,304
323,2020-01-23T00:00:00.000Z,deposit,720
323,2020-03-18T00:00:00.000Z,withdrawal,980
323,2020-02-24T00:00:00.000Z,withdrawal,729
323,2020-03-10T00:00:00.000Z,purchase,959
323,2020-03-16T00:00:00.000Z,withdrawal,301
323,2020-02-13T00:00:00.000Z,withdrawal,311
323,2020-03-13T00:00:00.000Z,purchase,166
323,2020-04-11T00:00:00.000Z,purchase,558
323,2020-03-21T00:00:00.000Z,deposit,90
323,2020-04-09T00:00:00.000Z,deposit,102
323,2020-02-21T00:00:00.000Z,withdrawal,931
323,2020-04-01T00:00:00.000Z,purchase,825
323,2020-04-16T00:00:00.000Z,deposit,256
270,2020-01-18T00:00:00.000Z,deposit,708
270,2020-04-06T00:00:00.000Z,purchase,984
270,2020-02-18T00:00:00.000Z,deposit,520
270,2020-02-26T00:00:00.000Z,deposit,69
270,2020-02-02T00:00:00.000Z,withdrawal,835
270,2020-03-15T00:00:00.000Z,withdrawal,826
270,2020-04-08T00:00:00.000Z,withdrawal,57
270,2020-03-06T00:00:00.000Z,deposit,843
270,2020-01-30T00:00:00.000Z,deposit,393
270,2020-02-24T00:00:00.000Z,deposit,315
270,2020-03-11T00:00:00.000Z,withdrawal,379
270,2020-02-28T00:00:00.000Z,withdrawal,503
319,2020-03-22T00:00:00.000Z,purchase,169
319,2020-03-27T00:00:00.000Z,purchase,56
319,2020-03-06T00:00:00.000Z,deposit,821
319,2020-02-20T00:00:00.000Z,withdrawal,786
319,2020-03-03T00:00:00.000Z,purchase,381
226,2020-03-18T00:00:00.000Z,purchase,946
226,2020-02-12T00:00:00.000Z,purchase,200
226,2020-04-01T00:00:00.000Z,withdrawal,356
226,2020-01-29T00:00:00.000Z,withdrawal,671
226,2020-03-31T00:00:00.000Z,deposit,278
226,2020-03-30T00:00:00.000Z,withdrawal,231
226,2020-02-25T00:00:00.000Z,deposit,560
226,2020-01-19T00:00:00.000Z,purchase,930
226,2020-01-17T00:00:00.000Z,withdrawal,762
226,2020-02-12T00:00:00.000Z,purchase,47
226,2020-04-07T00:00:00.000Z,deposit,854
226,2020-02-26T00:00:00.000Z,purchase,336
226,2020-02-01T00:00:00.000Z,deposit,485
226,2020-01-23T00:00:00.000Z,deposit,529
226,2020-03-25T00:00:00.000Z,deposit,429
226,2020-02-12T00:00:00.000Z,deposit,262
226,2020-03-18T00:00:00.000Z,withdrawal,320
226,2020-02-12T00:00:00.000Z,purchase,757
226,2020-04-03T00:00:00.000Z,purchase,73
226,2020-03-14T00:00:00.000Z,withdrawal,479
226,2020-02-06T00:00:00.000Z,deposit,427
468,2020-03-02T00:00:00.000Z,deposit,40
468,2020-03-18T00:00:00.000Z,purchase,776
468,2020-02-14T00:00:00.000Z,purchase,902
468,2020-02-19T00:00:00.000Z,deposit,708
468,2020-01-29T00:00:00.000Z,purchase,900
468,2020-03-02T00:00:00.000Z,withdrawal,26
439,2020-03-04T00:00:00.000Z,withdrawal,916
439,2020-03-13T00:00:00.000Z,deposit,105
439,2020-04-12T00:00:00.000Z,deposit,699
202,2020-03-02T00:00:00.000Z,purchase,291
202,2020-02-20T00:00:00.000Z,purchase,431
202,2020-02-18T00:00:00.000Z,deposit,680
202,2020-03-27T00:00:00.000Z,withdrawal,390
202,2020-03-31T00:00:00.000Z,withdrawal,157
202,2020-03-18T00:00:00.000Z,withdrawal,135
202,2020-01-18T00:00:00.000Z,withdrawal,763
202,2020-03-29T00:00:00.000Z,purchase,934
202,2020-01-21T00:00:00.000Z,purchase,213
202,2020-03-13T00:00:00.000Z,purchase,527
202,2020-03-13T00:00:00.000Z,deposit,268
202,2020-03-18T00:00:00.000Z,deposit,667
202,2020-02-23T00:00:00.000Z,deposit,266
202,2020-02-17T00:00:00.000Z,purchase,977
202,2020-02-06T00:00:00.000Z,deposit,24
202,2020-02-06T00:00:00.000Z,deposit,52
