customer_id,region_id,node_id,start_date,end_date
250,3,4,2020-02-29T00:00:00.000Z,2020-03-10T00:00:00.000Z
251,2,3,2020-02-28T00:00:00.000Z,2020-02-28T00:00:00.000Z
252,4,3,2020-03-17T00:00:00.000Z,2020-03-20T00:00:00.000Z
253,4,3,2020-04-11T00:00:00.000Z,2020-05-04T00:00:00.000Z
254,1,1,2020-01-30T00:00:00.000Z,2020-02-12T00:00:00.000Z
255,4,2,2020-03-14T00:00:00.000Z,2020-04-01T00:00:00.000Z
256,3,3,2020-03-08T00:00:00.000Z,2020-03-28T00:00:00.000Z
257,5,2,2020-03-27T00:00:00.000Z,2020-04-24T00:00:00.000Z
258,1,3,2020-03-14T00:00:00.000Z,2020-04-01T00:00:00.000Z
259,2,4,2020-02-06T00:00:00.000Z,2020-02-22T00:00:00.000Z
260,4,3,2020-03-20T00:00:00.000Z,2020-03-25T00:00:00.000Z
261,2,2,2020-04-07T00:00:00.000Z,2020-04-16T00:00:00.000Z
262,3,5,2020-02-23T00:00:00.000Z,2020-03-03T00:00:00.000Z
263,2,1,2020-03-01T00:00:00.000Z,2020-03-05T00:00:00.000Z
264,4,3,2020-03-03T00:00:00.000Z,2020-03-26T00:00:00.000Z
265,1,1,2020-02-27T00:00:00.000Z,2020-03-13T00:00:00.000Z
266,3,4,2020-03-12T00:00:00.000Z,2020-03-30T00:00:00.000Z
267,3,3,2020-03-02T00:00:00.000Z,2020-03-16T00:00:00.000Z
268,4,3,2020-02-08T00:00:00.000Z,2020-03-03T00:00:00.000Z
269,5,3,2020-03-03T00:00:00.000Z,2020-03-13T00:00:00.000Z
270,4,1,2020-03-09T00:00:00.000Z,2020-03-10T00:00:00.000Z
271,3,4,2020-01-25T00:00:00.000Z,2020-02-14T00:00:00.000Z
272,2,4,2020-02-02T00:00:00.000Z,2020-02-04T00:00:00.000Z
273,2,1,2020-03-13T00:00:00.000Z,2020-03-21T00:00:00.000Z
274,1,1,2020-02-25T00:00:00.000Z,2020-03-13T00:00:00.000Z
275,2,1,2020-02-25T00:00:00.000Z,2020-03-01T00:00:00.000Z
276,1,1,2020-02-07T00:00:00.000Z,2020-02-14T00:00:00.000Z
277,1,2,2020-03-15T00:00:00.000Z,2020-03-28T00:00:00.000Z
278,1,1,2020-03-05T00:00:00.000Z,2020-03-23T00:00:00.000Z
279,4,5,2020-02-27T00:00:00.000Z,2020-03-15T00:00:00.000Z
280,2,2,2020-02-20T00:00:00.000Z,2020-03-20T00:00:00.000Z
281,2,2,2020-02-28T00:00:00.000Z,2020-03-03T00:00:00.000Z
282,1,3,2020-03-14T00:00:00.000Z,2020-03-16T00:00:00.000Z
283,1,5,2020-03-10T00:00:00.000Z,2020-03-28T00:00:00.000Z
284,1,3,2020-04-25T00:00:00.000Z,2020-05-14T00:00:00.000Z
285,3,1,2020-03-23T00:00:00.000Z,2020-04-18T00:00:00.000Z
286,4,2,2020-02-26T00:00:00.000Z,2020-03-25T00:00:00.000Z
287,1,2,2020-03-04T00:00:00.000Z,2020-03-23T00:00:00.000Z
288,4,1,2020-02-17T00:00:00.000Z,2020-02-25T00:00:00.000Z
289,3,4,2020-04-01T00:00:00.000Z,2020-04-05T00:00:00.000Z
290,4,3,2020-02-18T00:00:00.000Z,2020-03-01T00:00:00.000Z
291,5,1,2020-03-07T00:00:00.000Z,2020-04-04T00:00:00.000Z
292,1,4,2020-03-04T00:00:00.000Z,2020-03-19T00:00:00.000Z
293,5,1,2020-02-29T00:00:00.000Z,2020-03-26T00:00:00.000Z
294,2,3,2020-03-11T00:00:00.000Z,2020-03-19T00:00:00.000Z
295,2,1,2020-02-26T00:00:00.000Z,2020-03-03T00:00:00.000Z
296,5,5,2020-01-22T00:00:00.000Z,2020-01-23T00:00:00.000Z
297,1,3,2020-02-26T00:00:00.000Z,2020-03-24T00:00:00.000Z
298,4,5,2020-03-30T00:00:00.000Z,2020-04-16T00:00:00.000Z
299,3,1,2020-03-03T00:00:00.000Z,2020-03-18T00:00:00.000Z
300,2,4,2020-03-24T00:00:00.000Z,2020-04-21T00:00:00.000Z
301,3,5,2020-03-01T00:00:00.000Z,2020-03-30T00:00:00.000Z
302,1,1,2020-04-07T00:00:00.000Z,2020-05-01T00:00:00.000Z
303,1,3,2020-03-08T00:00:00.000Z,2020-03-17T00:00:00.000Z
304,5,3,2020-04-04T00:00:00.000Z,2020-04-11T00:00:00.000Z
305,1,5,2020-03-06T00:00:00.000Z,2020-03-25T00:00:00.000Z
306,4,4,2020-03-18T00:00:00.000Z,2020-03-29T00:00:00.000Z
307,5,5,2020-02-20T00:00:00.000Z,2020-03-12T00:00:00.000Z
308,3,2,2020-02-28T00:00:00.000Z,2020-03-10T00:00:00.000Z
309,5,4,2020-02-28T00:00:00.000Z,2020-03-02T00:00:00.000Z
310,5,5,2020-03-11T00:00:00.000Z,2020-04-06T00:00:00.000Z
311,3,2,2020-02-18T00:00:00.000Z,2020-03-06T00:00:00.000Z
312,5,4,2020-02-21T00:00:00.000Z,2020-03-15T00:00:00.000Z
313,3,1,2020-04-09T00:00:00.000Z,2020-05-02T00:00:00.000Z
314,1,4,2020-02-23T00:00:00.000Z,2020-03-20T00:00:00.000Z
315,3,2,2020-02-19T00:00:00.000Z,2020-03-12T00:00:00.000Z
316,4,2,2020-03-18T00:00:00.000Z,2020-04-05T00:00:00.000Z
317,2,1,2020-03-01T00:00:00.000Z,2020-03-22T00:00:00.000Z
318,4,5,2020-03-03T00:00:00.000Z,2020-03-11T00:00:00.000Z
319,1,5,2020-02-12T00:00:00.000Z,2020-03-06T00:00:00.000Z
320,3,3,2020-02-25T00:00:00.000Z,2020-03-19T00:00:00.000Z
321,3,5,2020-03-15T00:00:00.000Z,2020-04-01T00:00:00.000Z
322,5,3,2020-02-27T00:00:00.000Z,2020-02-28T00:00:00.000Z
323,1,5,2020-03-23T00:00:00.000Z,2020-03-31T00:00:00.000Z
324,1,1,2020-03-12T00:00:00.000Z,2020-03-13T00:00:00.000Z
325,2,5,2020-04-01T00:00:00.000Z,2020-04-20T00:00:00.000Z
326,4,2,2020-03-16T00:00:00.000Z,2020-04-01T00:00:00.000Z
327,5,5,2020-03-02T00:00:00.000Z,2020-03-10T00:00:00.000Z
328,3,2,2020-02-22T00:00:00.000Z,2020-03-19T00:00:00.000Z
329,5,5,2020-03-15T00:00:00.000Z,2020-04-12T00:00:00.000Z
330,5,3,2020-03-16T00:00:00.000Z,2020-03-28T00:00:00.000Z
331,5,3,2020-02-19T00:00:00.000Z,2020-03-12T00:00:00.000Z
332,5,5,2020-03-04T00:00:00.000Z,2020-03-21T00:00:00.000Z
333,5,4,2020-03-06T00:00:00.000Z,2020-03-12T00:00:00.000Z
334,2,5,2020-03-15T00:00:00.000Z,2020-03-28T00:00:00.000Z
335,2,4,2020-02-18T00:00:00.000Z,2020-03-03T00:00:00.000Z
336,2,4,2020-03-01T00:00:00.000Z,2020-03-26T00:00:00.000Z
337,3,2,2020-03-13T00:00:00.000Z,2020-03-29T00:00:00.000Z
338,3,4,2020-03-16T00:00:00.000Z,2020-03-31T00:00:00.000Z
339,2,4,2020-02-20T00:00:00.000Z,2020-02-20T00:00:00.000Z
340,4,1,2020-02-18T00:00:00.000Z,2020-03-06T00:00:00.000Z
341,5,5,2020-03-16T00:00:00.000Z,2020-04-08T00:00:00.000Z
342,1,5,2020-03-06T00:00:00.000Z,2020-04-01T00:00:00.000Z
343,2,5,2020-03-12T00:00:00.000Z,2020-03-14T00:00:00.000Z
344,1,5,2020-03-09T00:00:00.000Z,2020-03-18T00:00:00.000Z
345,4,3,2020-02-14T00:00:00.000Z,2020-02-26T00:00:00.000Z
346,4,1,2020-04-03T00:00:00.000Z,2020-04-21T00:00:00.000Z
347,1,3,2020-02-22T00:00:00.000Z,2020-03-08T00:00:00.000Z
348,3,5,2020-02-24T00:00:00.000Z,2020-02-25T00:00:00.000Z
349,3,5,2020-02-22T00:00:00.000Z,2020-03-19T00:00:00.000Z
350,2,2,2020-02-25T00:00:00.000Z,2020-03-19T00:00:00.000Z
351,3,4,2020-02-14T00:00:00.000Z,2020-02-21T00:00:00.000Z
352,5,1,2020-03-17T00:00:00.000Z,2020-04-12T00:00:00.000Z
353,3,5,2020-03-01T00:00:00.000Z,2020-03-10T00:00:00.000Z
354,5,5,2020-04-02T00:00:00.000Z,2020-04-21T00:00:00.000Z
355,3,1,2020-04-01T00:00:00.000Z,2020-04-16T00:00:00.000Z
356,5,3,2020-03-06T00:00:00.000Z,2020-03-17T00:00:00.000Z
357,4,2,2020-03-04T00:00:00.000Z,2020-03-16T00:00:00.000Z
358,3,3,2020-03-09T00:00:00.000Z,2020-03-19T00:00:00.000Z
359,2,4,2020-02-25T00:00:00.000Z,2020-03-11T00:00:00.000Z
360,5,1,2020-02-03T00:00:00.000Z,2020-02-05T00:00:00.000Z
361,5,2,2020-03-10T00:00:00.000Z,2020-03-21T00:00:00.000Z
362,5,2,2020-03-16T00:00:00.000Z,2020-03-29T00:00:00.000Z
363,5,3,2020-02-23T00:00:00.000Z,2020-03-06T00:00:00.000Z
364,4,5,2020-03-05T00:00:00.000Z,2020-03-28T00:00:00.000Z
365,2,3,2020-03-12T00:00:00.000Z,2020-03-31T00:00:00.000Z
366,2,1,2020-03-27T00:00:00.000Z,2020-04-19T00:00:00.000Z
367,3,5,2020-03-07T00:00:00.000Z,2020-04-01T00:00:00.000Z
368,1,4,2020-03-22T00:00:00.000Z,2020-04-01T00:00:00.000Z
369,4,1,2020-02-22T00:00:00.000Z,2020-02-28T00:00:00.000Z
370,5,4,2020-03-28T00:00:00.000Z,2020-04-22T00:00:00.000Z
371,5,5,2020-03-08T00:00:00.000Z,2020-04-03T00:00:00.000Z
372,2,5,2020-02-11T00:00:00.000Z,2020-02-24T00:00:00.000Z
373,5,1,2020-03-31T00:00:00.000Z,2020-04-08T00:00:00.000Z
374,2,4,2020-02-10T00:00:00.000Z,2020-02-11T00:00:00.000Z
375,1,1,2020-02-26T00:00:00.000Z,2020-03-22T00:00:00.000Z
376,5,2,2020-02-14T00:00:00.000Z,2020-03-14T00:00:00.000Z
377,4,2,2020-03-19T00:00:00.000Z,2020-03-31T00:00:00.000Z
378,2,5,2020-03-08T00:00:00.000Z,2020-03-14T00:00:00.000Z
379,5,3,2020-03-09T00:00:00.000Z,2020-03-14T00:00:00.000Z
380,1,2,2020-03-13T00:00:00.000Z,2020-03-19T00:00:00.000Z
381,1,5,2020-02-17T00:00:00.000Z,2020-02-27T00:00:00.000Z
382,4,5,2020-01-31T00:00:00.000Z,2020-02-08T00:00:00.000Z
383,2,5,2020-04-10T00:00:00.000Z,2020-04-24T00:00:00.000Z
384,3,5,2020-02-23T00:00:00.000Z,2020-03-19T00:00:00.000Z
385,2,1,2020-03-27T00:00:00.000Z,2020-04-07T00:00:00.000Z
386,1,4,2020-03-22T00:00:00.000Z,2020-04-20T00:00:00.000Z
387,1,4,2020-02-16T00:00:00.000Z,2020-02-20T00:00:00.000Z
388,3,4,2020-03-06T00:00:00.000Z,2020-03-12T00:00:00.000Z
389,4,1,2020-02-18T00:00:00.000Z,2020-03-13T00:00:00.000Z
390,2,4,2020-02-27T00:00:00.000Z,2020-03-04T00:00:00.000Z
391,3,1,2020-03-08T00:00:00.000Z,2020-04-06T00:00:00.000Z
392,2,4,2020-02-06T00:00:00.000Z,2020-02-08T00:00:00.000Z
393,2,4,2020-02-26T00:00:00.000Z,2020-03-10T00:00:00.000Z
394,4,2,2020-03-29T00:00:00.000Z,2020-04-04T00:00:00.000Z
395,1,2,2020-03-04T00:00:00.000Z,2020-03-28T00:00:00.000Z
396,3,4,2020-03-12T00:00:00.000Z,2020-03-20T00:00:00.000Z
397,4,5,2020-02-15T00:00:00.000Z,2020-03-04T00:00:00.000Z
398,3,5,2020-02-14T00:00:00.000Z,2020-03-07T00:00:00.000Z
399,3,5,2020-02-29T00:00:00.000Z,2020-03-24T00:00:00.000Z
400,4,4,2020-02-04T00:00:00.000Z,2020-03-01T00:00:00.000Z
401,1,5,2020-01-26T00:00:00.000Z,2020-02-04T00:00:00.000Z
402,2,2,2020-03-03T00:00:00.000Z,2020-03-24T00:00:00.000Z
403,3,3,2020-03-15T00:00:00.000Z,2020-03-26T00:00:00.000Z
404,5,1,2020-01-28T00:00:00.000Z,2020-01-29T00:00:00.000Z
405,4,4,2020-02-24T00:00:00.000Z,2020-02-25T00:00:00.000Z
406,5,4,2020-02-22T00:00:00.000Z,2020-03-13T00:00:00.000Z
407,3,1,2020-03-02T00:00:00.000Z,2020-03-04T00:00:00.000Z
408,5,5,2020-03-11T00:00:00.000Z,2020-04-05T00:00:00.000Z
409,5,4,2020-04-01T00:00:00.000Z,2020-04-16T00:00:00.000Z
410,2,3,2020-02-21T00:00:00.000Z,2020-03-07T00:00:00.000Z
411,2,3,2020-03-29T00:00:00.000Z,2020-04-25T00:00:00.000Z
412,4,2,2020-02-20T00:00:00.000Z,2020-03-04T00:00:00.000Z
413,3,5,2020-03-04T00:00:00.000Z,2020-03-10T00:00:00.000Z
414,1,1,2020-02-04T00:00:00.000Z,2020-02-27T00:00:00.000Z
415,5,4,2020-02-28T00:00:00.000Z,2020-02-29T00:00:00.000Z
416,1,3,2020-03-08T00:00:00.000Z,2020-04-03T00:00:00.000Z
417,1,1,2020-01-23T00:00:00.000Z,2020-02-01T00:00:00.000Z
418,1,2,2020-02-13T00:00:00.000Z,2020-02-22T00:00:00.000Z
419,1,4,2020-02-16T00:00:00.000Z,2020-03-05T00:00:00.000Z
420,2,1,2020-03-14T00:00:00.000Z,2020-03-25T00:00:00.000Z
421,3,3,2020-02-09T00:00:00.000Z,2020-02-29T00:00:00.000Z
422,1,4,2020-03-13T00:00:00.000Z,2020-03-23T00:00:00.000Z
423,4,4,2020-02-13T00:00:00.000Z,2020-02-29T00:00:00.000Z
424,1,5,2020-03-14T00:00:00.000Z,2020-03-26T00:00:00.000Z
425,3,4,2020-02-27T00:00:00.000Z,2020-03-08T00:00:00.000Z
426,1,1,2020-03-28T00:00:00.000Z,2020-03-28T00:00:00.000Z
427,4,3,2020-03-13T00:00:00.000Z,2020-04-03T00:00:00.000Z
428,2,2,2020-03-08T00:00:00.000Z,2020-03-21T00:00:00.000Z
429,5,1,2020-03-02T00:00:00.000Z,2020-03-23T00:00:00.000Z
430,2,3,2020-02-12T00:00:00.000Z,2020-03-12T00:00:00.000Z
431,3,1,2020-02-25T00:00:00.000Z,2020-03-02T00:00:00.000Z
432,1,5,2020-02-04T00:00:00.000Z,2020-02-06T00:00:00.000Z
433,4,5,2020-03-15T00:00:00.000Z,2020-03-15T00:00:00.000Z
434,5,1,2020-02-18T00:00:00.000Z,2020-03-04T00:00:00.000Z
435,3,4,2020-02-05T00:00:00.000Z,2020-03-02T00:00:00.000Z
436,3,3,2020-02-21T00:00:00.000Z,2020-03-09T00:00:00.000Z
437,1,1,2020-03-01T00:00:00.000Z,2020-03-09T00:00:00.000Z
438,4,1,2020-03-09T00:00:00.000Z,2020-03-28T00:00:00.000Z
439,3,2,2020-03-21T00:00:00.000Z,2020-04-14T00:00:00.000Z
440,5,1,2020-02-20T00:00:00.000Z,2020-02-20T00:00:00.000Z
441,4,3,2020-03-03T00:00:00.000Z,2020-03-26T00:00:00.000Z
442,1,5,2020-04-01T00:00:00.000Z,2020-04-07T00:00:00.000Z
443,2,5,2020-03-11T00:00:00.000Z,2020-03-30T00:00:00.000Z
444,3,4,2020-02-23T00:00:00.000Z,2020-02-23T00:00:00.000Z
445,2,4,2020-03-17T00:00:00.000Z,2020-04-04T00:00:00.000Z
446,3,4,2020-03-31T00:00:00.000Z,2020-04-22T00:00:00.000Z
447,5,1,2020-01-23T00:00:00.000Z,2020-02-17T00:00:00.000Z
448,3,3,2020-03-25T00:00:00.000Z,2020-04-15T00:00:00.000Z
449,3,5,2020-02-19T00:00:00.000Z,2020-03-18T00:00:00.000Z
450,3,2,2020-03-05T00:00:00.000Z,2020-04-01T00:00:00.000Z
451,1,3,2020-03-17T00:00:00.000Z,2020-04-10T00:00:00.000Z
452,2,1,2020-02-11T00:00:00.000Z,2020-02-17T00:00:00.000Z
453,1,5,2020-03-08T00:00:00.000Z,2020-04-01T00:00:00.000Z
454,2,5,2020-03-10T00:00:00.000Z,2020-04-05T00:00:00.000Z
455,1,3,2020-01-31T00:00:00.000Z,2020-02-29T00:00:00.000Z
456,2,4,2020-02-13T00:00:00.000Z,2020-03-10T00:00:00.000Z
457,1,1,2020-03-05T00:00:00.000Z,2020-03-30T00:00:00.000Z
458,4,2,2020-02-16T00:00:00.000Z,2020-03-01T00:00:00.000Z
459,3,1,2020-02-20T00:00:00.000Z,2020-03-11T00:00:00.000Z
460,3,4,2020-02-18T00:00:00.000Z,2020-02-26T00:00:00.000Z
461,1,3,2020-02-14T00:00:00.000Z,2020-02-16T00:00:00.000Z
462,1,2,2020-03-19T00:00:00.000Z,2020-04-05T00:00:00.000Z
463,4,1,2020-03-12T00:00:00.000Z,2020-04-09T00:00:00.000Z
464,1,4,2020-03-24T00:00:00.000Z,2020-04-10T00:00:00.000Z
465,4,2,2020-03-01T00:00:00.000Z,2020-03-11T00:00:00.000Z
466,1,4,2020-02-09T00:00:00.000Z,2020-03-02T00:00:00.000Z
467,3,5,2020-02-21T00:00:00.000Z,2020-03-04T00:00:00.000Z
468,4,5,2020-02-14T00:00:00.000Z,2020-02-22T00:00:00.000Z
469,2,5,2020-03-07T00:00:00.000Z,2020-03-12T00:00:00.000Z
470,3,2,2020-02-13T00:00:00.000Z,2020-02-29T00:00:00.000Z
471,2,5,2020-03-02T00:00:00.000Z,2020-03-24T00:00:00.000Z
472,4,1,2020-03-20T00:00:00.000Z,2020-03-25T00:00:00.000Z
473,5,1,2020-02-28T00:00:00.000Z,2020-03-24T00:00:00.000Z
474,3,5,2020-02-25T00:00:00.000Z,2020-02-27T00:00:00.000Z
475,2,3,2020-02-05T00:00:00.000Z,2020-02-05T00:00:00.000Z
476,3,1,2020-03-14T00:00:00.000Z,2020-03-26T00:00:00.000Z
477,3,4,2020-02-06T00:00:00.000Z,2020-02-29T00:00:00.000Z
478,3,5,2020-02-27T00:00:00.000Z,2020-03-11T00:00:00.000Z
479,3,1,2020-02-24T00:00:00.000Z,2020-03-17T00:00:00.000Z
480,2,1,2020-03-25T00:00:00.000Z,2020-04-09T00:00:00.000Z
481,1,5,2020-02-28T00:00:00.000Z,2020-03-17T00:00:00.000Z
482,3,1,2020-03-05T00:00:00.000Z,2020-03-23T00:00:00.000Z
483,5,5,2020-03-11T00:00:00.000Z,2020-03-17T00:00:00.000Z
484,3,3,2020-03-01T00:00:00.000Z,2020-03-26T00:00:00.000Z
485,2,5,2020-03-07T00:00:00.000Z,2020-03-08T00:00:00.000Z
486,3,1,2020-02-01T00:00:00.000Z,2020-02-22T00:00:00.000Z
487,3,1,2020-02-23T00:00:00.000Z,2020-02-25T00:00:00.000Z
488,5,1,2020-02-23T00:00:00.000Z,2020-03-10T00:00:00.000Z
489,4,1,2020-02-26T00:00:00.000Z,2020-02-28T00:00:00.000Z
490,5,2,2020-02-25T00:00:00.000Z,2020-03-11T00:00:00.000Z
491,3,3,2020-03-14T00:00:00.000Z,2020-04-07T00:00:00.000Z
492,1,3,2020-02-22T00:00:00.000Z,2020-03-18T00:00:00.000Z
493,4,2,2020-02-15T00:00:00.000Z,2020-02-26T00:00:00.000Z
494,5,2,2020-03-11T00:00:00.000Z,2020-03-18T00:00:00.000Z
495,5,4,2020-03-07T00:00:00.000Z,2020-03-18T00:00:00.000Z
496,3,2,2020-02-05T00:00:00.000Z,2020-02-09T00:00:00.000Z
497,5,5,2020-04-10T00:00:00.000Z,2020-04-14T00:00:00.000Z
498,1,4,2020-03-05T00:00:00.000Z,2020-03-10T00:00:00.000Z
499,5,1,2020-01-24T00:00:00.000Z,2020-01-25T00:00:00.000Z
500,2,2,2020-02-27T00:00:00.000Z,2020-03-12T00:00:00.000Z
1,3,3,2020-01-29T00:00:00.000Z,2020-02-18T00:00:00.000Z
2,3,2,2020-03-08T00:00:00.000Z,2020-03-12T00:00:00.000Z
3,5,1,2020-04-09T00:00:00.000Z,2020-04-09T00:00:00.000Z
4,5,3,2020-03-13T00:00:00.000Z,2020-03-27T00:00:00.000Z
5,3,2,2020-02-16T00:00:00.000Z,2020-02-29T00:00:00.000Z
6,1,2,2020-04-12T00:00:00.000Z,2020-04-30T00:00:00.000Z
7,2,2,2020-03-06T00:00:00.000Z,2020-04-01T00:00:00.000Z
8,1,1,2020-03-14T00:00:00.000Z,2020-04-04T00:00:00.000Z
9,4,1,2020-03-08T00:00:00.000Z,2020-03-22T00:00:00.000Z
10,3,3,2020-02-25T00:00:00.000Z,2020-03-17T00:00:00.000Z
11,2,1,2020-03-15T00:00:00.000Z,2020-03-20T00:00:00.000Z
12,1,1,2020-02-19T00:00:00.000Z,2020-02-20T00:00:00.000Z
13,2,1,2020-03-02T00:00:00.000Z,2020-03-08T00:00:00.000Z
14,1,3,2020-02-25T00:00:00.000Z,2020-03-11T00:00:00.000Z
15,1,2,2020-03-18T00:00:00.000Z,2020-04-10T00:00:00.000Z
16,4,4,2020-04-01T00:00:00.000Z,2020-04-07T00:00:00.000Z
17,2,3,2020-03-11T00:00:00.000Z,2020-03-20T00:00:00.000Z
18,1,2,2020-03-26T00:00:00.000Z,2020-04-12T00:00:00.000Z
19,2,3,2020-03-10T00:00:00.000Z,2020-03-21T00:00:00.000Z
20,2,3,2020-04-05T00:00:00.000Z,2020-04-15T00:00:00.000Z
21,3,4,2020-03-08T00:00:00.000Z,2020-04-01T00:00:00.000Z
22,4,5,2020-03-24T00:00:00.000Z,2020-04-01T00:00:00.000Z
23,1,2,2020-04-19T00:00:00.000Z,2020-05-11T00:00:00.000Z
24,2,1,2020-04-27T00:00:00.000Z,2020-05-19T00:00:00.000Z
25,5,5,2020-03-30T00:00:00.000Z,2020-04-22T00:00:00.000Z
26,3,3,2020-04-01T00:00:00.000Z,2020-04-11T00:00:00.000Z
27,4,1,2020-03-15T00:00:00.000Z,2020-04-01T00:00:00.000Z
28,4,4,2020-03-03T00:00:00.000Z,2020-03-25T00:00:00.000Z
29,2,5,2020-03-05T00:00:00.000Z,2020-03-27T00:00:00.000Z
30,2,5,2020-04-21T00:00:00.000Z,2020-04-30T00:00:00.000Z
31,3,1,2020-03-18T00:00:00.000Z,2020-04-10T00:00:00.000Z
32,4,5,2020-02-29T00:00:00.000Z,2020-03-05T00:00:00.000Z
33,3,3,2020-04-27T00:00:00.000Z,2020-05-01T00:00:00.000Z
34,2,3,2020-03-11T00:00:00.000Z,2020-04-06T00:00:00.000Z
35,4,3,2020-04-13T00:00:00.000Z,2020-04-27T00:00:00.000Z
36,2,4,2020-04-02T00:00:00.000Z,2020-04-16T00:00:00.000Z
37,1,5,2020-03-01T00:00:00.000Z,2020-03-06T00:00:00.000Z
38,5,1,2020-02-27T00:00:00.000Z,2020-03-17T00:00:00.000Z
39,5,5,2020-03-18T00:00:00.000Z,2020-04-08T00:00:00.000Z
40,2,4,2020-03-15T00:00:00.000Z,2020-03-29T00:00:00.000Z
41,5,4,2020-04-07T00:00:00.000Z,2020-04-30T00:00:00.000Z
42,4,5,2020-03-30T00:00:00.000Z,2020-04-21T00:00:00.000Z
43,2,1,2020-03-12T00:00:00.000Z,2020-03-16T00:00:00.000Z
44,3,2,2020-04-09T00:00:00.000Z,2020-05-07T00:00:00.000Z
45,2,4,2020-04-12T00:00:00.000Z,2020-04-15T00:00:00.000Z
46,1,2,2020-04-13T00:00:00.000Z,2020-04-16T00:00:00.000Z
47,5,5,2020-02-29T00:00:00.000Z,2020-03-14T00:00:00.000Z
48,5,2,2020-03-04T00:00:00.000Z,2020-04-01T00:00:00.000Z
49,2,1,2020-02-18T00:00:00.000Z,2020-02-24T00:00:00.000Z
50,2,5,2020-03-28T00:00:00.000Z,2020-03-31T00:00:00.000Z
51,1,5,2020-03-06T00:00:00.000Z,2020-04-01T00:00:00.000Z
52,5,4,2020-03-23T00:00:00.000Z,2020-04-08T00:00:00.000Z
53,4,1,2020-03-01T00:00:00.000Z,2020-03-21T00:00:00.000Z
54,4,2,2020-04-19T00:00:00.000Z,2020-05-13T00:00:00.000Z
55,5,3,2020-03-17T00:00:00.000Z,2020-04-12T00:00:00.000Z
56,4,1,2020-03-03T00:00:00.000Z,2020-03-06T00:00:00.000Z
57,5,4,2020-03-25T00:00:00.000Z,2020-03-28T00:00:00.000Z
58,3,3,2020-02-27T00:00:00.000Z,2020-03-20T00:00:00.000Z
59,3,3,2020-03-10T00:00:00.000Z,2020-04-04T00:00:00.000Z
60,5,3,2020-02-16T00:00:00.000Z,2020-02-28T00:00:00.000Z
61,4,4,2020-03-07T00:00:00.000Z,2020-03-15T00:00:00.000Z
62,2,2,2020-04-09T00:00:00.000Z,2020-04-11T00:00:00.000Z
63,1,5,2020-03-23T00:00:00.000Z,2020-04-06T00:00:00.000Z
64,2,5,2020-03-14T00:00:00.000Z,2020-03-30T00:00:00.000Z
65,1,2,2020-04-26T00:00:00.000Z,2020-05-14T00:00:00.000Z
66,1,2,2020-04-20T00:00:00.000Z,2020-05-12T00:00:00.000Z
67,3,1,2020-03-18T00:00:00.000Z,2020-03-19T00:00:00.000Z
68,3,5,2020-04-24T00:00:00.000Z,2020-05-07T00:00:00.000Z
69,1,5,2020-03-16T00:00:00.000Z,2020-03-28T00:00:00.000Z
70,3,5,2020-02-29T00:00:00.000Z,2020-03-13T00:00:00.000Z
71,1,5,2020-03-24T00:00:00.000Z,2020-04-10T00:00:00.000Z
72,3,3,2020-03-15T00:00:00.000Z,2020-03-29T00:00:00.000Z
73,1,3,2020-03-26T00:00:00.000Z,2020-04-20T00:00:00.000Z
74,5,2,2020-03-22T00:00:00.000Z,2020-04-03T00:00:00.000Z
75,4,1,2020-03-17T00:00:00.000Z,2020-04-02T00:00:00.000Z
76,2,3,2020-03-30T00:00:00.000Z,2020-04-11T00:00:00.000Z
77,5,4,2020-03-26T00:00:00.000Z,2020-04-13T00:00:00.000Z
78,5,5,2020-04-13T00:00:00.000Z,2020-05-05T00:00:00.000Z
79,1,4,2020-03-09T00:00:00.000Z,2020-04-05T00:00:00.000Z
80,4,5,2020-04-30T00:00:00.000Z,2020-05-23T00:00:00.000Z
81,1,5,2020-04-06T00:00:00.000Z,2020-04-27T00:00:00.000Z
82,2,5,2020-03-16T00:00:00.000Z,2020-03-31T00:00:00.000Z
83,2,2,2020-03-04T00:00:00.000Z,2020-03-07T00:00:00.000Z
84,1,3,2020-03-15T00:00:00.000Z,2020-04-12T00:00:00.000Z
85,5,3,2020-03-25T00:00:00.000Z,2020-04-21T00:00:00.000Z
86,4,2,2020-03-07T00:00:00.000Z,2020-03-22T00:00:00.000Z
87,2,3,2020-03-07T00:00:00.000Z,2020-03-27T00:00:00.000Z
88,3,3,2020-03-30T00:00:00.000Z,2020-04-15T00:00:00.000Z
89,5,4,2020-03-10T00:00:00.000Z,2020-03-30T00:00:00.000Z
90,4,5,2020-03-28T00:00:00.000Z,2020-04-10T00:00:00.000Z
91,4,4,2020-03-20T00:00:00.000Z,2020-04-10T00:00:00.000Z
92,3,5,2020-03-15T00:00:00.000Z,2020-03-29T00:00:00.000Z
93,4,2,2020-03-24T00:00:00.000Z,2020-03-28T00:00:00.000Z
94,5,3,2020-03-20T00:00:00.000Z,2020-04-11T00:00:00.000Z
95,1,3,2020-03-04T00:00:00.000Z,2020-03-10T00:00:00.000Z
96,3,2,2020-03-22T00:00:00.000Z,2020-04-17T00:00:00.000Z
97,3,4,2020-03-10T00:00:00.000Z,2020-04-08T00:00:00.000Z
98,1,1,2020-03-02T00:00:00.000Z,2020-03-16T00:00:00.000Z
